school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Venture Academy of Leadership and Entrepreneurship,Douglas County School District No. Re 1,Parker,88,9,Yes participating without using any Provision or the CEO,false
Victory Preparatory Academy High State Charter School,State Charter School Institute,Commerce City,118,98,Yes under Community Eligibility Option (CEO),false
Victory Preparatory Academy Middle State Charter School,State Charter School Institute,Commerce City,166,142,Yes under Community Eligibility Option (CEO),false
Vikan Middle School,School District 27J,Brighton,528,375,Yes under Community Eligibility Option (CEO),false
Vilas Elementary School,Vilas School District Re-5,Vilas,15,13,Yes under Community Eligibility Option (CEO),false
Vilas Undivided High School,Vilas School District Re-5,Vilas,38,24,Yes under Community Eligibility Option (CEO),true
Villa Bella Expeditionary Middle School,Pueblo County School District 70,Pueblo,141,65,Yes participating without using any Provision or the CEO,false
Villa Bella Expeditionary School,Pueblo County School District 70,Pueblo,298,99,Yes under Community Eligibility Option (CEO),false
Village East Community Elementary School,Cherry Creek School District No. 5 in the county of Arapah,Aurora,821,539,Yes under Community Eligibility Option (CEO),false
Village High School,Academy School District No. 20 in the county of El Paso an,Colorado Springs,532,,No,false
Village Middle School,Academy School District No. 20 in the county of El Paso an,Colorado Springs,163,26,Yes participating without using any Provision or the CEO,false
Vineland Elementary School,Pueblo County School District 70,Pueblo,312,182,Yes under Community Eligibility Option (CEO),false
Vineland Middle School,Pueblo County School District 70,Pueblo,362,227,Yes under Community Eligibility Option (CEO),true
Virginia Court Elementary School,Aurora Joint District No. 28 of the counties of Adams and A,Aurora,657,594,Yes under Community Eligibility Option (CEO),false
Vision Charter Academy,Delta County Joint District No. 50,Delta,311,,No,false
Vista Academy,School District No. 1 in the county of Denver and State of C,Denver,291,235,Yes under Community Eligibility Option (CEO),true
Vista Charter School,Montrose County School District Re-1J,Montrose,188,137,Yes under Community Eligibility Option (CEO),true
Vista Peak 9-12 Preparatory,Aurora Joint District No. 28 of the counties of Adams and A,Aurora,2045,1269,Yes under Community Eligibility Option (CEO),false
Vista Peak P-8 Exploratory,Aurora Joint District No. 28 of the counties of Adams and A,Aurora,960,527,Yes participating without using any Provision or the CEO,false
Vista Ridge High School,El Paso County Colorado School District 49,Colorado Springs,1473,559,Yes participating without using any Provision or the CEO,false
W H Heaton Middle School,Pueblo School District No. 60 in the county of Pueblo and,Pueblo,578,469,Yes under Community Eligibility Option (CEO),true
Walnut Hills Community Elementary School,Cherry Creek School District No. 5 in the county of Arapah,Centennial,342,114,Yes under Community Eligibility Option (CEO),false
Walsenburg Jr. Sr. High School,Huerfano School District Re-1,Walsenburg,179,158,Yes under Community Eligibility Option (CEO),true
Walsh Elementary School,Walsh School District No. Re-1,Walsh,105,77,Yes under Community Eligibility Option (CEO),false
Walsh High School,Walsh School District No. Re-1,Walsh,72,47,Yes under Community Eligibility Option (CEO),false
Walt Clark Middle School,Thompson School District R-2J,Loveland,340,133,Yes under Community Eligibility Option (CEO),false
Wamsley Elementary School,Garfield School District No. Re-2,Rifle,420,254,Yes under Community Eligibility Option (CEO),false
Warder Elementary School,Jefferson County School District No. R-1,Arvada,432,97,Yes under Community Eligibility Option (CEO),false
Warren Tech,Jefferson County School District No. R-1,Lakewood,32,,No,false
Washington Elementary School,Fremont Re-1,Canon City,319,214,Yes under Community Eligibility Option (CEO),false
Washington Elementary School,Lamar School District No. Re-2,Lamar,222,192,Yes under Community Eligibility Option (CEO),false
Watson Junior High School,School District No. 3 in the county of El Paso and State of,Colorado Springs,470,243,Yes under Community Eligibility Option (CEO),true
Wayne Carle Middle School,Jefferson County School District No. R-1,Westminster,438,93,Yes under Community Eligibility Option (CEO),false
Webber Middle School,Poudre School District R-1,Fort Collins,728,254,Yes under Community Eligibility Option (CEO),false
Weber Elementary School,Jefferson County School District No. R-1,Arvada,312,129,Yes under Community Eligibility Option (CEO),false
Webster Elementary School,School District No. 3 in the county of El Paso and State of,Colorado Springs,582,279,Yes under Community Eligibility Option (CEO),false
Weikel Elementary School,Fountain School District No. 8 in the county of El Paso an,Colorado Springs,814,263,Yes participating without using any Provision or the CEO,false
Welby Community School of the Arts,Mapleton School District No. 1 in the county of Adams & St,Denver,308,224,Yes under Community Eligibility Option (CEO),false
Welchester Elementary School,Jefferson County School District No. R-1,Golden,293,212,Yes under Community Eligibility Option (CEO),false
Weld Central Middle School,Weld County School District RE-3J,Keenesburg,403,235,Yes under Community Eligibility Option (CEO),false
Weld Central Senior High School,Weld County School District RE-3J,Keenesburg,651,320,Yes under Community Eligibility Option (CEO),false
Weld Re-3J Online Innovations,Weld County School District RE-3J,Hudson,110,,No,false
Weld Re-8 Online Academy,Weld re-8 schools,Fort Lupton,48,,No,false
Weldon Valley Elementary School,School District No. Re-20 Weldon Valley,Weldona,119,36,Yes participating without using any Provision or the CEO,false
Weldon Valley Jr/Sr High School,School District No. Re-20 Weldon Valley,Weldona,96,35,Yes under Community Eligibility Option (CEO),false
Wellington Middle-High School,Poudre School District R-1,Wellington,1173,465,Yes under Community Eligibility Option (CEO),false
Welte Education Center,Fountain School District No. 8 in the county of El Paso an,Fountain,84,56,Yes under Community Eligibility Option (CEO),true
Werner Elementary School,Poudre School District R-1,Fort Collins,374,85,Yes under Community Eligibility Option (CEO),false
West Elementary School,Colorado Springs School District No. 11 in the county of E,Colorado Springs,144,120,Yes under Community Eligibility Option (CEO),false
West Grand Elementary and Middle School,West Grand School District No. 1,Kremmling,262,111,Yes participating without using any Provision or the CEO,true
West Grand High School,West Grand School District No. 1,Kremmling,123,51,Yes participating without using any Provision or the CEO,false
West High School,School District No. 1 in the county of Denver and State of C,Denver,519,472,Yes under Community Eligibility Option (CEO),true
West Jefferson Elementary School,Jefferson County School District No. R-1,Conifer,252,57,Yes participating without using any Provision or the CEO,false
West Jefferson Middle School,Jefferson County School District No. R-1,Conifer,499,110,Yes participating without using any Provision or the CEO,false
West Middle School,Colorado Springs School District No. 11 in the county of E,Colorado Springs,119,96,Yes under Community Eligibility Option (CEO),true
West Middle School,School District No. 1 in the county of Denver and State of C,Denver,188,180,Yes under Community Eligibility Option (CEO),true
West Middle School,Mesa County Valley School District No. 51,Grand Junction,468,244,Yes under Community Eligibility Option (CEO),false
West Middle School,Cherry Creek School District No. 5 in the county of Arapah,Greenwood Village,1019,184,Yes participating without using any Provision or the CEO,false
West Ridge Academy,GreeleySchool District No. 6 in the county of Weld and Sta,Greeley,329,172,Yes under Community Eligibility Option (CEO),false
West Ridge Elementary,School District 27J,Thornton,690,269,Yes under Community Eligibility Option (CEO),false
West Woods Elementary School,Jefferson County School District No. R-1,Arvada,542,21,Yes under Community Eligibility Option (CEO),false
Westerly Creek Elementary,School District No. 1 in the county of Denver and State of C,Denver,647,130,Yes under Community Eligibility Option (CEO),false
Westgate Community School,Adams 12 Five Star Schools,Thornton,540,207,Yes participating without using any Provision or the CEO,false
Westgate Elementary School,Jefferson County School District No. R-1,Lakewood,305,210,Yes under Community Eligibility Option (CEO),false
Westlake Middle School,Adams 12 Five Star Schools,Broomfield,853,279,Yes participating without using any Provision or the CEO,false
Westminster Academy for International Studies,Westminster Public Schools,Westminster,258,201,Yes under Community Eligibility Option (CEO),true
Westminster High School,Westminster Public Schools,Westminster,2010,1649,Yes under Community Eligibility Option (CEO),true
Westridge Elementary School,Jefferson County School District No. R-1,Littleton,400,59,Yes under Community Eligibility Option (CEO),false
Westview Elementary School,Adams 12 Five Star Schools,Northglenn,402,288,Yes under Community Eligibility Option (CEO),false
Westview Middle School,St. Vrain Valley School District No. Re1J,Longmont,621,224,Yes under Community Eligibility Option (CEO),false
Wheat Ridge High School,Jefferson County School District No. R-1,Wheat Ridge,932,393,Yes under Community Eligibility Option (CEO),false
