school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Sunnyslope High School,Glendale Union High School District (4285),Phoenix,2322,,Yes participating without using any Provision or the CEO
Sunridge Elementary School,Fowler Elementary District (4273),Phoenix,504,,Yes under Community Eligibility Option (CEO)
Sunrise Drive Elementary School,Catalina Foothills Unified District (4410),Tucson,469,,Yes participating without using any Provision or the CEO
Sunrise Elementary,Bullhead City School District (4378),Bullhead City,414,,Yes under Community Eligibility Option (CEO)
Sunrise Elementary School,Deer Valley Unified District (4246),Phoenix,426,,Yes under Community Eligibility Option (CEO)
Sunrise Elementary School,Yuma Elementary District (4499),Yuma,655,,Yes participating without using any Provision or the CEO
Sunrise Middle School,Paradise Valley Unified District (4241),Scottsdale,390,,Yes participating without using any Provision or the CEO
Sunrise Mountain High School,Peoria Unified School District (4237),Peoria,1896,,Yes participating without using any Provision or the CEO
Sunset Heights Elementary School,Peoria Unified School District (4237),Peoria,987,,Yes participating without using any Provision or the CEO
Sunset Hills Elementary,Dysart Unified District (4243),Surprise,877,,Yes participating without using any Provision or the CEO
Sunset Ridge Elementary School,Pendergast Elementary District (4283),Glendale,611,,Yes under Community Eligibility Option (CEO)
Sunset Ridge School,Deer Valley Unified District (4246),Phoenix,563,,Yes participating without using any Provision or the CEO
Sunset School,Washington Elementary School District (4260),Glendale,497,,Yes under Community Eligibility Option (CEO)
Sunset School,Cartwright Elementary District (4282),Phoenix,739,,Yes under Community Eligibility Option (CEO)
Sunset Vista,Glendale Elementary District (4271),Glendale,676,,Yes under Community Eligibility Option (CEO)
Superior Junior/Senior High School,Superior Unified School District (4440),Superior,131,,Yes under Community Eligibility Option (CEO)
Superstition High School,Mesa Unified District (4235),Mesa,54,,No
Superstition Springs Elementary,Gilbert Unified District (4239),Mesa,731,,Yes participating without using any Provision or the CEO
Surprise Elementary School,Dysart Unified District (4243),El Mirage,782,,Yes under Community Eligibility Option (CEO)
Sweetwater Community School,Paradise Valley Unified District (4241),Phoenix,165,,Yes participating without using any Provision or the CEO
Sweetwater School,Washington Elementary School District (4260),Glendale,483,,Yes under Community Eligibility Option (CEO)
Sycamore Elementary School,Vail Unified District (4413),Corona de Tucson,640,,Yes participating without using any Provision or the CEO
Synergy Public School,Synergy Public School Inc. (92981),Phoenix,575,,Yes under Community Eligibility Option (CEO)
T G Barr School,Roosevelt Elementary District (4279),Phoenix,402,,Yes under Community Eligibility Option (CEO)
T. Dale Hancock Elementary School,Chandler Unified District #80 (4242),Chandler,667,,Yes participating without using any Provision or the CEO
Taft Elementary School,Mesa Unified District (4235),Mesa,491,,Yes under Community Eligibility Option (CEO)
Tanque Verde Elementary School,Tanque Verde Unified District (4408),Tucson,582,,Yes participating without using any Provision or the CEO
Tanque Verde High School,Tanque Verde Unified District (4408),Tucson,761,,Yes participating without using any Provision or the CEO
Tapbi,Tempe Union High School District (4287),Tempe,175,,No
Tartesso Elementary School,Saddle Mountain Unified School District (4254),Buckeye,340,,Yes participating without using any Provision or the CEO
Tavan Elementary School,Scottsdale Unified District (4240),Phoenix,585,,Yes participating without using any Provision or the CEO
Taylor Elementary School,Snowflake Unified District (4391),Snowflake,269,,Yes participating without using any Provision or the CEO
Taylor Hicks School,Prescott Unified District (4466),Prescott,370,,Yes participating without using any Provision or the CEO
Taylor Intermediate School,Snowflake Unified District (4391),Taylor,234,,Yes participating without using any Provision or the CEO
Taylor Junior High School,Mesa Unified District (4235),Mesa,908,,Yes under Community Eligibility Option (CEO)
Tech Campus,Career Success Schools (79047),Phoenix,442,,Yes under Community Eligibility Option (CEO)
Teenage Parent Program - Tapp,Tucson Unified District (4403),Tucson,22,,Yes under Community Eligibility Option (CEO)
Telesis Preparatory,Telesis Center for Learning Inc. (79218),Lake Havasu City,258,,Yes participating without using any Provision or the CEO
Telesis Preparatory Academy,Telesis Center for Learning Inc. (79218),Lake Havasu City,63,,Yes participating without using any Provision or the CEO
Tempe High School,Tempe Union High School District (4287),Tempe,1431,,Yes participating without using any Provision or the CEO
Tempe Preparatory Academy,Tempe Preparatory Academy (4361),Tempe,431,,No
Terramar Academy of the Arts,Deer Valley Unified District (4246),Peoria,934,,Yes participating without using any Provision or the CEO
Territorial Early Childhood Center,Chino Valley Unified District (4474),Chino Valley,577,,Yes under Community Eligibility Option (CEO)
Thatcher Elementary School,Thatcher Unified District (4219),Thatcher,549,,Yes participating without using any Provision or the CEO
Thatcher High School,Thatcher Unified District (4219),Thatcher,512,,Yes participating without using any Provision or the CEO
Thatcher Middle School,Thatcher Unified District (4219),Thatcher,273,,Yes participating without using any Provision or the CEO
The Creighton Academy,Creighton Elementary District (4263),Phoenix,411,,Yes under Community Eligibility Option (CEO)
The Excel Center - Papago,Arizona Goodwill Education Services (1001949),Phoenix,19,,No
The Grande Innovation,The Grande Innovation Academy (92978),Casa Grande,833,,Yes participating without using any Provision or the CEO
The Innovation Academy,Amphitheater Unified District (4406),Oro Valley,415,,Yes participating without using any Provision or the CEO
The Odyssey Preparatory Academy,The Odyssey Preparatory Academy Inc. (90287),Buckeye,544,,No
The Odyssey Preparatory Academy - Sienna Hills,The Odyssey Preparatory Academy Inc. (90287),Buckeye,472,,No
The Odyssey Preparatory Academy Goodyear,The Odyssey Preparatory Academy Inc. (90287),Goodyear,522,,No
The Paideia Academy of South Phoenix,The Paideia Academies Inc (91250),Phoenix,579,,Yes under Community Eligibility Option (CEO)
Think Through Academy,Think Through Academy (92976),Phoenix,61,,Yes under Community Eligibility Option (CEO)
Thomas M Knoles Elementary School,Flagstaff Unified District (4192),Flagstaff,395,,Yes participating without using any Provision or the CEO
Thompson Ranch Elementary,Dysart Unified District (4243),El Mirage,759,,Yes under Community Eligibility Option (CEO)
Thrivepoint High School at Avondale,ThrivePoint High School Inc. (79059),Avondale,134,,No
Thrivepoint High School at Buckeye,ThrivePoint High School Inc. (79059),Buckeye,141,,No
Thrivepoint High School at Grovers,ThrivePoint High School Inc. (79059),Glendale,58,,No
Thrivepoint High School at Metro,ThrivePoint High School Inc. (79059),Phoenix,216,,No
Thrivepoint High School at Surprise,ThrivePoint High School Inc. (79059),Surprise,323,,No
Thrivepoint High School at Union Hills,ThrivePoint High School Inc. (79059),Glendale,104,,No
Thrivepoint Online High School,ThrivePoint High School Inc. (79059),Glendale,513,,No
Thunderbird High School,Glendale Union High School District (4285),Phoenix,1592,,Yes participating without using any Provision or the CEO
Thunderbolt Middle School,Lake Havasu Unified District (4368),Lake Havasu City,734,,Yes participating without using any Provision or the CEO
Tia West,Tucson International Academy Inc. (79979),Tucson,131,,Yes under Community Eligibility Option (CEO)
Tierra Del Sol Elementary School,Somerton Elementary District (4500),Somerton,579,,Yes under Community Eligibility Option (CEO)
Tiger Knowledge Online (Tko),Globe Unified District (4208),Globe,28,,No
Tolleson Union High School,Tolleson Union High School District (4288),Tolleson,2648,,Yes under Community Eligibility Option (CEO)
Tolson Elementary School,Tucson Unified District (4403),Tucson,339,,Yes under Community Eligibility Option (CEO)
Toltec Elementary School,Toltec School District (4450),Eloy,480,,Yes under Community Eligibility Option (CEO)
Toltecali High School,CPLC Community Schools dba Toltecalli High School (80032),Tucson,126,,Yes under Community Eligibility Option (CEO)
Tomahawk School,Cartwright Elementary District (4282),Phoenix,718,,Yes under Community Eligibility Option (CEO)
Tombstone High School,Tombstone Unified District (4168),Tombstone,461,,Yes participating without using any Provision or the CEO
Tonalea Middle School,Scottsdale Unified District (4240),Scottsdale,393,,Yes under Community Eligibility Option (CEO)
Tonopah Valley High School,Saddle Mountain Unified School District (4254),Tonopah,869,,Yes participating without using any Provision or the CEO
Tonto Basin Elementary,Tonto Basin Elementary District (4215),Tonto Basin,79,,Yes participating without using any Provision or the CEO
Topock Elementary School,Topock Elementary District (4376),Topock,77,,Yes under Community Eligibility Option (CEO)
Tortolita Middle School,Marana Unified District (4404),Tucson,512,,Yes participating without using any Provision or the CEO
Town & Country Elementary School,Sierra Vista Unified District (4175),Sierra Vista,327,,Yes participating without using any Provision or the CEO
Towne Meadows Elementary School,Gilbert Unified District (4239),Gilbert,647,,Yes participating without using any Provision or the CEO
Traditional Academy at Bellair,Deer Valley Unified District (4246),Glendale,241,,Yes participating without using any Provision or the CEO
Trailside Point Performing Arts Academy,Laveen Elementary District (4276),Laveen,863,,Yes under Community Eligibility Option (CEO)
Tres Rios Elementary School,Littleton Elementary District (4278),Tolleson,713,,Yes participating without using any Provision or the CEO
Trevor Browne High School,Phoenix Union High School District (4286),Phoenix,2850,,Yes under Community Eligibility Option (CEO)
Tri-City College Prep,Mary Ellen Halvorson Educational Foundation. dba: (10965),Prescott,278,,No
Triumphant Learning Center,Triumphant Learning Center (4225),Safford,101,,No
Tsaile Elementary School,Chinle Unified District (4158),Tsaile,313,,Yes under Community Eligibility Option (CEO)
Tse'Yaato' High School,Coconino County Accommodation School District (10386),Page,42,,Yes under Community Eligibility Option (CEO)
Tsehootsooi Dine Bi'Olta,Window Rock Unified District (4154),Window Rock,64,,Yes under Community Eligibility Option (CEO)
Tsehootsooi Intermediate Learning Center,Window Rock Unified District (4154),Fort Defiance,340,,Yes under Community Eligibility Option (CEO)
Tsehootsooi Middle School,Window Rock Unified District (4154),Fort Defiance,284,,Yes under Community Eligibility Option (CEO)
Tsehootsooi Primary Learning Center,Window Rock Unified District (4154),Fort Defiance,430,,Yes under Community Eligibility Option (CEO)
Tsinaabaas Habitiin Elementary School,Tuba City Unified School District #15 (4197),Tuba City,29,,Yes under Community Eligibility Option (CEO)
Tuba City Elementary School,Tuba City Unified School District #15 (4197),Tuba City,406,,Yes under Community Eligibility Option (CEO)
Tuba City High School,Tuba City Unified School District #15 (4197),Tuba City,666,,Yes under Community Eligibility Option (CEO)
Tuba City Junior High School,Tuba City Unified School District #15 (4197),Tuba City,230,,Yes under Community Eligibility Option (CEO)
