school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Wakulla Coast Charter School of Arts Science & Technology,Wakulla,St Marks,169,110,No
Wakulla High School,Wakulla,Crawfordville,1369,440,Yes participating without using any Provision or the CEO
Wakulla Institute,Wakulla,Crawfordville,55,26,Yes under Community Eligibility Option (CEO)
Wakulla Middle School,Wakulla,Crawfordville,476,176,Yes under Community Eligibility Option (CEO)
Walden Lake Elementary School,Hillsborough,Plant City,809,319,Yes under Community Eligibility Option (CEO)
Walker Elementary School,Seminole,Chuluota,611,139,Yes participating without using any Provision or the CEO
Walker Elementary School,Okaloosa,Crestview,875,539,Yes participating without using any Provision or the CEO
Walker Elementary School,Broward,Fort Lauderdale,408,326,Yes under Community Eligibility Option (CEO)
Walker Middle Magnet School,Hillsborough,Odessa,1039,217,Yes under Community Eligibility Option (CEO)
Wallace Lake K-8,Santa Rosa,Pace,1061,315,Yes participating without using any Provision or the CEO
Waller Elementary School,Bay,Youngstown,423,297,Yes under Community Eligibility Option (CEO)
Walsingham Elementary School,Pinellas,Largo,366,225,Yes under Community Eligibility Option (CEO)
Walter C. Young Middle School,Broward,Pembroke Pines,691,235,Yes under Community Eligibility Option (CEO)
Walter Caldwell Elementary School,Polk,Auburndale,887,645,Yes under Community Eligibility Option (CEO)
Walton Academy,Hillsborough,Tampa,157,,Yes under Community Eligibility Option (CEO)
Walton Academy Inc.,Walton,Defuniak Springs,130,105,Yes participating without using any Provision or the CEO
Walton High School,Walton,Defuniak Springs,969,613,Yes participating without using any Provision or the CEO
Walton Initiative for Success in Education (Wise),Walton,Defuniak Springs,264,211,Yes participating without using any Provision or the CEO
Walton Middle School,Walton,Defuniak Springs,796,607,Yes participating without using any Provision or the CEO
Ward-Highlands Elementary School,Marion,Ocala,908,487,Yes under Community Eligibility Option (CEO)
Wards Creek Elementary School,St. Johns,St Augustine,1156,248,Yes participating without using any Provision or the CEO
Warfield Elementary School,Martin,Indiantown,820,573,Yes under Community Eligibility Option (CEO)
Warren Hope Dawson Elementary,Hillsborough,Riverview,812,311,Yes under Community Eligibility Option (CEO)
Warrington Elementary School,Escambia,Pensacola,253,207,Yes under Community Eligibility Option (CEO)
Warrington Preparatory Academy,Escambia,Pensacola,559,477,Yes under Community Eligibility Option (CEO)
Washington Academy of Varying Exceptionalities (Wave),Washington,Chipley,64,35,Yes under Community Eligibility Option (CEO)
Washington Elementary Magnet School,Palm Beach,Riviera Beach,241,196,Yes under Community Eligibility Option (CEO)
Washington Elementary School,Hillsborough,Tampa,276,217,Yes under Community Eligibility Option (CEO)
Washington Senior High School,Escambia,Pensacola,1676,767,Yes under Community Eligibility Option (CEO)
Washington Shores Elementary,Orange,Orlando,301,255,Yes under Community Eligibility Option (CEO)
Washington Shores Primary Learning Center,Orange,Orlando,82,47,Yes under Community Eligibility Option (CEO)
Washington Virtual Franchise,Washington,Chipley,17,4,No
Washington Virtual Instruction Program,Washington,Chipley,7,,No
Water Spring Elementary,Orange,Winter Garden,1013,158,Yes under Community Eligibility Option (CEO)
Water Spring Middle School,Orange,Winter Garden,1064,94,Yes under Community Eligibility Option (CEO)
Waterbridge Elementary,Orange,Orlando,644,262,Yes under Community Eligibility Option (CEO)
Waterford Elementary,Orange,Orlando,532,202,Yes under Community Eligibility Option (CEO)
Watergrass Elementary School,Pasco,Wesley Chapel,859,269,Yes under Community Eligibility Option (CEO)
Waterleaf Elementary,Duval,Jacksonville,613,227,Yes under Community Eligibility Option (CEO)
Waters Edge Elementary School,Palm Beach,Boca Raton,706,107,Yes under Community Eligibility Option (CEO)
Watkins Elementary School,Broward,Pembroke Park,390,246,Yes under Community Eligibility Option (CEO)
Watson B. Duncan Middle School,Palm Beach,Palm Beach Gardens,1042,406,Yes under Community Eligibility Option (CEO)
Wauchula Elementary School,Hardee,Wauchula,577,437,Yes under Community Eligibility Option (CEO)
Wayman Academy of the Arts,Duval,Jacksonville,153,153,Yes under Community Eligibility Option (CEO)
Weatherbee Elementary School,St. Lucie,Fort Pierce,726,456,Yes under Community Eligibility Option (CEO)
Webb Middle School,Hillsborough,Tampa,782,485,Yes under Community Eligibility Option (CEO)
Webster Elementary School,Sumter,Webster,690,320,Yes under Community Eligibility Option (CEO)
Wedgefield School,Orange,Orlando,959,286,Yes under Community Eligibility Option (CEO)
Weeki Wachee High School,Hernando,Weeki Wachee,1437,684,Yes under Community Eligibility Option (CEO)
Wekiva Elementary School,Seminole,Longwood,800,292,Yes participating without using any Provision or the CEO
Wekiva High,Orange,Apopka,2148,1115,Yes under Community Eligibility Option (CEO)
Welleby Elementary School,Broward,Sunrise,589,229,Yes under Community Eligibility Option (CEO)
Wellington Elementary School,Palm Beach,Wellington,897,292,Yes under Community Eligibility Option (CEO)
Wellington High School,Palm Beach,Wellington,2689,656,Yes under Community Eligibility Option (CEO)
Wellington Landings Middle,Palm Beach,Wellington,1227,290,Yes under Community Eligibility Option (CEO)
Wendell Krinn Technical High School,Pasco,New Port Richey,765,287,Yes under Community Eligibility Option (CEO)
Wendell Watson Elementary School,Polk,Lakeland,764,448,Yes under Community Eligibility Option (CEO)
Wesley Chapel Elementary School,Pasco,Wesley Chapel,724,218,Yes under Community Eligibility Option (CEO)
Wesley Chapel High School,Pasco,Wesley Chapel,1928,493,Yes under Community Eligibility Option (CEO)
Wesley Matthews Elementary School,Miami-Dade,Miami,490,270,Yes under Community Eligibility Option (CEO)
West Bay Elementary School,Bay,Panama City Beach,362,135,Yes under Community Eligibility Option (CEO)
West Boca Raton High School,Palm Beach,Boca Raton,2376,538,Yes under Community Eligibility Option (CEO)
West Boynton Middle School,Palm Beach,Boynton Beach,896,163,Yes under Community Eligibility Option (CEO)
West Broward Academy,Broward,Margate,770,54,Yes under Community Eligibility Option (CEO)
West Broward High School,Broward,Pembroke Pines,2492,591,Yes participating without using any Provision or the CEO
West Creek Elementary,Orange,Orlando,565,133,Yes under Community Eligibility Option (CEO)
West Defuniak Elementary School,Walton,Defuniak Springs,704,493,Yes participating without using any Provision or the CEO
West Elementary School,Desoto,Arcadia,622,389,Yes under Community Eligibility Option (CEO)
West Florida High School/Technical,Escambia,Pensacola,1322,475,Yes participating without using any Provision or the CEO
West Gadsden Middle School,Gadsden,Quincy,314,271,Yes under Community Eligibility Option (CEO)
West Gate Elementary School,Palm Beach,West Palm Beach,767,579,Yes under Community Eligibility Option (CEO)
West Gate K-8 School,St. Lucie,Port St Lucie,1639,828,Yes participating without using any Provision or the CEO
West Glades School,Glades,Labelle,651,303,Yes under Community Eligibility Option (CEO)
West Hernando Middle School,Hernando,Brooksville,666,370,Yes under Community Eligibility Option (CEO)
West Hialeah Gardens Elementary School,Miami-Dade,Hialeah Gardens,1128,580,Yes under Community Eligibility Option (CEO)
West Hollywood Elementary School,Broward,Hollywood,414,226,Yes under Community Eligibility Option (CEO)
West Homestead K-8 Center,Miami-Dade,Homestead,864,435,Yes under Community Eligibility Option (CEO)
West Lakes Preparatory Academy,Miami-Dade,Hialeah,594,202,Yes under Community Eligibility Option (CEO)
West Miami Middle School,Miami-Dade,Miami,599,309,Yes under Community Eligibility Option (CEO)
West Nassau County High School,Nassau,Callahan,923,341,Yes participating without using any Provision or the CEO
West Navarre Intermediate School,Santa Rosa,Navarre,739,275,Yes participating without using any Provision or the CEO
West Navarre Primary School,Santa Rosa,Navarre,666,301,Yes participating without using any Provision or the CEO
West Oaks Elementary,Orange,Orlando,494,373,Yes under Community Eligibility Option (CEO)
West Orange High,Orange,Winter Garden,2752,558,Yes under Community Eligibility Option (CEO)
West Pasco Education Academy,Pasco,Hudson,104,81,Yes under Community Eligibility Option (CEO)
West Pensacola Elementary School,Escambia,Pensacola,485,379,Yes under Community Eligibility Option (CEO)
West Port High School,Marion,Ocala,3022,1356,Yes under Community Eligibility Option (CEO)
West Riverside Elementary School,Duval,Jacksonville,369,175,Yes under Community Eligibility Option (CEO)
West Riviera Elementary School,Palm Beach,Riviera Beach,524,408,Yes under Community Eligibility Option (CEO)
West Shore Junior/Senior High School,Brevard,Melbourne,948,100,Yes participating without using any Provision or the CEO
West Tampa Elementary School,Hillsborough,Tampa,362,278,Yes under Community Eligibility Option (CEO)
West University Charter High,Hillsborough,Tampa,419,127,No
West Zephyrhills Elementary School,Pasco,Zephyrhills,625,417,Yes under Community Eligibility Option (CEO)
Westbrooke Elementary,Orange,Ocoee,534,157,Yes under Community Eligibility Option (CEO)
Westchase Elementary School,Hillsborough,Tampa,876,188,Yes participating without using any Provision or the CEO
Westchester Elementary School,Broward,Coral Springs,979,345,Yes under Community Eligibility Option (CEO)
Western Academy Charter School,Palm Beach,Royal Palm Beach,711,150,Yes under Community Eligibility Option (CEO)
Western High School,Broward,Davie,3510,967,Yes participating without using any Provision or the CEO
Western Pines Community Middle,Palm Beach,Royal Palm Beach,1097,371,Yes under Community Eligibility Option (CEO)
Westgate Elementary School,Pinellas,St Petersburg,498,308,Yes under Community Eligibility Option (CEO)
Westglades Middle School,Broward,Coral Springs,1646,176,Yes participating without using any Provision or the CEO
Westland Hialeah Senior High School,Miami-Dade,Hialeah,1191,739,Yes under Community Eligibility Option (CEO)
Westpine Middle School,Broward,Sunrise,730,281,Yes under Community Eligibility Option (CEO)
Westpointe Elementary,Orange,Orlando,683,219,Yes under Community Eligibility Option (CEO)
Westridge Middle,Orange,Orlando,1136,687,Yes under Community Eligibility Option (CEO)
Westshore Elementary School,Hillsborough,Tampa,259,175,Yes under Community Eligibility Option (CEO)
Westside Elementary School,Hendry,Clewiston,480,372,Yes under Community Eligibility Option (CEO)
Westside Elementary School,Volusia,Daytona Beach,774,649,Yes under Community Eligibility Option (CEO)
Westside Elementary School,Baker,Glen St Mary,616,323,Yes under Community Eligibility Option (CEO)
Westside Elementary School,Columbia,Lake City,695,305,Yes under Community Eligibility Option (CEO)
Westside Elementary School,Brevard,Palm Bay,984,461,Yes under Community Eligibility Option (CEO)
Westside Elementary School,Hernando,Spring Hill,512,373,Yes under Community Eligibility Option (CEO)
Westside High School,Duval,Jacksonville,1533,807,Yes under Community Eligibility Option (CEO)
Westside K-8 School,Osceola,Kissimmee,1496,573,Yes under Community Eligibility Option (CEO)
Westside Middle School,Duval,Jacksonville,893,559,Yes under Community Eligibility Option (CEO)
Westview K-8,Duval,Jacksonville,1221,711,Yes under Community Eligibility Option (CEO)
Westward Elementary School,Palm Beach,West Palm Beach,512,384,Yes under Community Eligibility Option (CEO)
Westwood Heights Elementary School,Broward,Fort Lauderdale,451,305,Yes under Community Eligibility Option (CEO)
Westwood Middle School,Alachua,Gainesville,854,409,Yes under Community Eligibility Option (CEO)
Westwood Middle School,Polk,Winter Haven,712,550,Yes under Community Eligibility Option (CEO)
Wetherbee Elementary,Orange,Orlando,939,287,Yes under Community Eligibility Option (CEO)
Wewahitchka Elementary School,Gulf,Wewahitchka,448,238,Yes under Community Eligibility Option (CEO)
Wewahitchka High School,Gulf,Wewahitchka,426,211,Yes under Community Eligibility Option (CEO)
Wharton High School,Hillsborough,Tampa,2130,863,Yes under Community Eligibility Option (CEO)
Whiddon Rodgers Education Center,Broward,Fort Lauderdale,655,386,Yes under Community Eligibility Option (CEO)
Whispering Oak Elementary,Orange,Winter Garden,774,114,Yes under Community Eligibility Option (CEO)
Whispering Pines Elementary School,Palm Beach,Boca Raton,966,182,Yes under Community Eligibility Option (CEO)
Whispering Pines Elementary School,Miami-Dade,Miami,500,202,Yes under Community Eligibility Option (CEO)
Whispering Pines Exceptional Education Center,Broward,Miramar,161,113,Yes under Community Eligibility Option (CEO)
Whispering Winds Charter School,Levy,Chiefland,132,96,Yes under Community Eligibility Option (CEO)
White City Elementary School,St. Lucie,Fort Pierce,493,332,Yes under Community Eligibility Option (CEO)
Whitehouse Elementary School,Duval,Jacksonville,380,198,Yes under Community Eligibility Option (CEO)
Wicklow Elementary School,Seminole,Sanford,585,505,Yes participating without using any Provision or the CEO
Wildlight Elementary,Nassau,Yulee,1181,358,Yes participating without using any Provision or the CEO
Wildwood Elementary School,Sumter,Wildwood,678,319,Yes under Community Eligibility Option (CEO)
Wildwood Intermediate School,Sumter,Wildwood,409,219,Yes under Community Eligibility Option (CEO)
