school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
West End Elementary School,Rome City,Rome,1005,1005,Yes under Community Eligibility Option (CEO)
West Fannin Elementary School,Fannin County,Blue Ridge,443,428,Yes under Community Eligibility Option (CEO)
West Forsyth High School,Forsyth County,Cumming,2503,348,Yes participating without using any Provision or the CEO
West Green Elementary School,Coffee County,West Green,412,412,Yes under Community Eligibility Option (CEO)
West Hall High School,Hall County,Oakwood,1274,846,Yes participating without using any Provision or the CEO
West Hall Middle School,Hall County,Oakwood,842,624,Yes participating without using any Provision or the CEO
West Haralson Elementary School,Haralson County,Tallapoosa,403,403,Yes under Community Eligibility Option (CEO)
West Jackson Elementary School,Jackson County,Hoschton,1082,483,Yes participating without using any Provision or the CEO
West Jackson Middle School,Jackson County,Jefferson,951,324,Yes participating without using any Provision or the CEO
West Laurens High School,Laurens County,Dexter,1262,887,Yes under Community Eligibility Option (CEO)
West Laurens Middle School,Laurens County,Dublin,898,745,Yes under Community Eligibility Option (CEO)
West Manor Elementary School,Atlanta Public Schools,Atlanta,247,247,Yes under Community Eligibility Option (CEO)
West Newton Elementary School,Newton County,Covington,698,698,Yes under Community Eligibility Option (CEO)
West Point Elementary School,Troup County,West Point,450,435,Yes under Community Eligibility Option (CEO)
West Side Elementary School,Marietta City,Marietta,556,85,Yes participating without using any Provision or the CEO
West Side Elementary School,Catoosa County,Rossville,471,466,Yes under Community Eligibility Option (CEO)
West Town Elementary School,Dougherty County,Albany,309,309,Yes under Community Eligibility Option (CEO)
Westchester Elementary School,City Schools of Decatur,Decatur,174,10,Yes participating without using any Provision or the CEO
Western Elementary School,Coweta County,Newnan,455,299,Yes participating without using any Provision or the CEO
Westlake High School,Fulton County,Atlanta,2056,1003,Yes participating without using any Provision or the CEO
Westmont Elementary School,Columbia County,Martinez,720,435,Yes participating without using any Provision or the CEO
Westover High School,Dougherty County,Albany,1234,1092,Yes under Community Eligibility Option (CEO)
Westside Atlanta Charter School,Atlanta Public Schools,Atlanta,349,191,Yes participating without using any Provision or the CEO
Westside Elementary School,Polk County,Cedartown,588,472,Yes under Community Eligibility Option (CEO)
Westside Elementary School,Coffee County,Douglas,625,625,Yes under Community Eligibility Option (CEO)
Westside Elementary School,Whitfield County,Rocky Face,549,457,Yes under Community Eligibility Option (CEO)
Westside Elementary School,Lowndes County,Valdosta,904,589,Yes under Community Eligibility Option (CEO)
Westside Elementary School,Houston County,Warner Robins,543,543,Yes under Community Eligibility Option (CEO)
Westside High School,Richmond County,Augusta,1088,925,Yes under Community Eligibility Option (CEO)
Westside High School,Bibb County,Macon,1013,624,Yes under Community Eligibility Option (CEO)
Westside Middle School,Whitfield County,Rocky Face,428,363,Yes under Community Eligibility Option (CEO)
Westside Middle School,Barrow County,Winder,793,560,Yes participating without using any Provision or the CEO
Westwood Elementary School,Dalton Public Schools,Dalton,605,400,Yes participating without using any Provision or the CEO
Wheeler County Elementary School,Wheeler County,Alamo,433,433,Yes under Community Eligibility Option (CEO)
Wheeler County High School,Wheeler County,Alamo,254,167,Yes under Community Eligibility Option (CEO)
Wheeler County Middle School,Wheeler County,Alamo,161,143,Yes under Community Eligibility Option (CEO)
Wheeler High School,Cobb County,Marietta,2401,1175,Yes participating without using any Provision or the CEO
Wheeless Road Elementary School,Richmond County,Augusta,649,649,Yes under Community Eligibility Option (CEO)
Whigham Elementary School,Grady County,Whigham,543,430,Yes under Community Eligibility Option (CEO)
Whit Davis Road Elementary School,Clarke County,Athens,395,382,Yes under Community Eligibility Option (CEO)
White Bluff Elementary School,Savannah-Chatham County,Savannah,701,598,Yes participating without using any Provision or the CEO
White County High School,White County,Cleveland,1140,813,Yes under Community Eligibility Option (CEO)
White County Middle School,White County,Cleveland,900,768,Yes under Community Eligibility Option (CEO)
White Elementary School,Bartow County,White,562,382,Yes participating without using any Provision or the CEO
White Oak Elementary School,Coweta County,Newnan,712,431,Yes participating without using any Provision or the CEO
White Oak Elementary School,Gwinnett County,Sugar Hill,722,233,Yes participating without using any Provision or the CEO
Whitehead Road Elementary School,Clarke County,Athens,632,626,Yes under Community Eligibility Option (CEO)
Whitesburg Elementary School,Carroll County,Whitesburg,517,221,Yes under Community Eligibility Option (CEO)
Whitewater High School,Fayette County,Fayetteville,1303,315,Yes participating without using any Provision or the CEO
Whitewater Middle School,Fayette County,Fayetteville,874,209,Yes participating without using any Provision or the CEO
Wilcox County Elementary School,Wilcox County,Rochelle,547,523,Yes under Community Eligibility Option (CEO)
Wilcox County High School,Wilcox County,Rochelle,343,278,Yes under Community Eligibility Option (CEO)
Wilcox County Middle School,Wilcox County,Rochelle,236,210,Yes under Community Eligibility Option (CEO)
Wilkes County Regional Detention Center,Department of Juvenile Justice,Washington,10,7,No
Wilkinson County Elementary School,Wilkinson County,Irwinton,203,203,Yes under Community Eligibility Option (CEO)
Wilkinson County High School,Wilkinson County,Mc Intyre,328,328,Yes under Community Eligibility Option (CEO)
Wilkinson County Middle School,Wilkinson County,Mc Intyre,225,225,Yes under Community Eligibility Option (CEO)
Wilkinson County Primary School,Wilkinson County,Irwinton,280,280,Yes under Community Eligibility Option (CEO)
Wilkinson Gardens Elementary School,Richmond County,Augusta,472,472,Yes under Community Eligibility Option (CEO)
Willacoochee Elementary School,Atkinson County,Willacoochee,167,150,Yes under Provision 2
William G. Hasty- Sr. Elementary School,Cherokee County,Canton,1119,877,Yes participating without using any Provision or the CEO
William J. Scott Elementary School,Atlanta Public Schools,Atlanta,319,319,Yes under Community Eligibility Option (CEO)
William James Middle School,Bulloch County,Statesboro,536,463,Yes under Community Eligibility Option (CEO)
William M. McGarrah Elementary School,Clayton County,Morrow,658,658,Yes under Community Eligibility Option (CEO)
William M.boyd Elementary School,Atlanta Public Schools,Atlanta,439,439,Yes under Community Eligibility Option (CEO)
Williams Elementary School,Bibb County,Macon,294,249,Yes under Community Eligibility Option (CEO)
Williams Heights Elementary School,Ware County,Waycross,436,350,Yes under Community Eligibility Option (CEO)
Willie J. Williams Middle School,Colquitt County,Moultrie,1285,1285,Yes under Community Eligibility Option (CEO)
Willis A. Sutton Middle School,Atlanta Public Schools,Atlanta,1619,606,Yes participating without using any Provision or the CEO
Willis Road Elementary,Coweta County,Sharpsburg,664,235,Yes participating without using any Provision or the CEO
Wilson Creek Elementary School,Fulton County,Duluth,854,127,Yes participating without using any Provision or the CEO
Winder Elementary School,Barrow County,Winder,656,483,Yes participating without using any Provision or the CEO
Winder-Barrow High School,Barrow County,Winder,1869,953,Yes participating without using any Provision or the CEO
Windsor Forest Elementary School,Savannah-Chatham County,Savannah,656,550,Yes participating without using any Provision or the CEO
Windsor Forest High School,Savannah-Chatham County,Savannah,1069,798,Yes participating without using any Provision or the CEO
Winn Holt Elementary School,Gwinnett County,Lawrenceville,1046,840,Yes participating without using any Provision or the CEO
Winnona Park Elementary School,City Schools of Decatur,Decatur,276,22,Yes participating without using any Provision or the CEO
Winston Elementary School,Douglas County,Winston,297,250,Yes participating without using any Provision or the CEO
Winterville Elementary School,Clarke County,Winterville,343,321,Yes under Community Eligibility Option (CEO)
Wiregrass Regional College and Career Academy,Coffee County,Douglas,215,215,Yes under Community Eligibility Option (CEO)
Wolf Creek Elementary,Fulton County,College Park,712,712,Yes under Community Eligibility Option (CEO)
Woodbine Elementary School,Camden County,Woodbine,339,200,Yes participating without using any Provision or the CEO
